city_name,region_name,population,country,CC
recife,pernambuco,3651000.0,brazil,br
natal,amazonas,980588.0,brazil,br
presidente prudente,sao paulo,209502.0,brazil,br
parnaiba,piaui,138008.0,brazil,br
crato,amazonas,273883.0,brazil,br
santana do livramento,rio grande do sul,89694.0,brazil,br
corumba,mato grosso do sul,96520.0,brazil,br
abuna,rondonia,1929.0,brazil,br
campo grande,mato grosso do sul,778000.0,brazil,br
itaituba,para,92308.0,brazil,br
joacaba,santa catarina,38876.0,brazil,br
rio branco,acre,257642.0,brazil,br
acarau,ceara,28389.0,brazil,br
pelotas,rio grande do sul,320674.0,brazil,br
manaus,amazonas,1753000.0,brazil,br
cachoeira do sul,rio grande do sul,74694.0,brazil,br
jardim,mato grosso do sul,23780.0,brazil,br
santa maria,rio grande do sul,249219.0,brazil,br
rosario do sul,rio grande do sul,36721.0,brazil,br
joinville,santa catarina,988000.0,brazil,br
ji-parana,rondonia,65016.0,brazil,br
arapongas,parana,97512.0,brazil,br
dourados,mato grosso do sul,162202.0,brazil,br
cacador,santa catarina,63726.0,brazil,br
jaguarao,rio grande do sul,29613.0,brazil,br
passo fundo,rio grande do sul,179529.0,brazil,br
santa vitoria do palmar,rio grande do sul,27775.0,brazil,br
porto alegre,rio grande do sul,3917000.0,brazil,br
acu,rio grande do norte,36125.0,brazil,br
rio grande,rio grande do sul,187838.0,brazil,br
sena madureira,acre,26192.0,brazil,br
sao luiz gonzaga,rio grande do sul,31798.0,brazil,br
tupa,sao paulo,62035.0,brazil,br
ponta grossa,parana,292177.0,brazil,br
palmas,parana,39150.0,brazil,br
grajau,maranhao,30217.0,brazil,br
sao francisco do sul,santa catarina,36224.0,brazil,br
caxias do sul,rio grande do sul,381270.0,brazil,br
sorocaba,sao paulo,563281.0,brazil,br
rio negro,parana,65597.0,brazil,br
capitao poco,para,32704.0,brazil,br
canoas,rio grande do sul,600000.0,brazil,br
granja,ceara,25879.0,brazil,br
sobral,ceara,157996.0,brazil,br
camocim,ceara,44481.0,brazil,br
almenara,minas gerais,29333.0,brazil,br
aracuai,minas gerais,22005.0,brazil,br
teofilo otoni,minas gerais,101170.0,brazil,br
floriano,piaui,48587.0,brazil,br
colinas,maranhao,25158.0,brazil,br
caxias,maranhao,134640.0,brazil,br
pedreiras,maranhao,13638.0,brazil,br
barra do corda,maranhao,48901.0,brazil,br
jacarezinho,parana,35090.0,brazil,br
presidente dutra,alagoas,30330.0,brazil,br
coroata,maranhao,34129.0,brazil,br
codo,maranhao,83288.0,brazil,br
paulo afonso,bahia,85350.0,brazil,br
palmeira dos indios,alagoas,41095.0,brazil,br
cuiaba,mato grosso,806000.0,brazil,br
tubarao,santa catarina,92275.0,brazil,br
vacaria,rio grande do sul,56765.0,brazil,br
criciuma,santa catarina,204217.0,brazil,br
campo belo,minas gerais,47491.0,brazil,br
salinopolis,para,40998.0,brazil,br
guaxupe,minas gerais,47889.0,brazil,br
sete lagoas,minas gerais,201334.0,brazil,br
itauna,minas gerais,77400.0,brazil,br
novo airao,amazonas,9049.0,brazil,br
tucurui,para,76337.0,brazil,br
varzea grande,mato grosso,249752.0,brazil,br
formiga,minas gerais,56404.0,brazil,br
santa ines,maranhao,67424.0,brazil,br
divinopolis,minas gerais,193832.0,brazil,br
pirapora,minas gerais,60164.0,brazil,br
lavras,minas gerais,81472.0,brazil,br
obidos,para,27587.0,brazil,br
curvelo,minas gerais,63954.0,brazil,br
conceicao do araguaia,para,27115.0,brazil,br
oriximina,para,35581.0,brazil,br
paracatu,minas gerais,70753.0,brazil,br
itaberai,goias,22129.0,brazil,br
uberlandia,minas gerais,563536.0,brazil,br
araxa,minas gerais,82595.0,brazil,br
iguatu,ceara,70380.0,brazil,br
itumbiara,goias,79582.0,brazil,br
lapa,parana,25621.0,brazil,br
cristalina,goias,36531.0,brazil,br
trindade,goias,97521.0,brazil,br
inhumas,goias,44058.0,brazil,br
goiania,goias,2022000.0,brazil,br
castro,parana,42091.0,brazil,br
ituiutaba,minas gerais,85345.0,brazil,br
uberaba,minas gerais,260843.0,brazil,br
araguari,minas gerais,96565.0,brazil,br
anapolis,goias,319587.0,brazil,br
pocos de caldas,minas gerais,146588.0,brazil,br
sao joao del rei,minas gerais,78592.0,brazil,br
pires do rio,goias,24822.0,brazil,br
aracaju,sergipe,685356.0,brazil,br
manicore,amazonas,21549.0,brazil,br
pouso alegre,minas gerais,115201.0,brazil,br
ariquemes,rondonia,58096.0,brazil,br
morrinhos,goias,34143.0,brazil,br
americana,sao paulo,479472.0,brazil,br
avare,sao paulo,81285.0,brazil,br
barretos,sao paulo,101220.0,brazil,br
batatais,sao paulo,51976.0,brazil,br
bauru,sao paulo,335024.0,brazil,br
botucatu,sao paulo,113862.0,brazil,br
catalao,goias,63544.0,brazil,br
irati,parana,45830.0,brazil,br
santa cruz,rio grande do norte,27775.0,brazil,br
tucano,bahia,31203.0,brazil,br
timbauba,pernambuco,57534.0,brazil,br
passos,minas gerais,98752.0,brazil,br
manacapuru,amazonas,59102.0,brazil,br
barreiros,pernambuco,35565.0,brazil,br
pimenta bueno,rondonia,25762.0,brazil,br
vilhena,rondonia,63231.0,brazil,br
pinheiro,maranhao,38893.0,brazil,br
belo horizonte,minas gerais,5575000.0,brazil,br
carpina,pernambuco,165579.0,brazil,br
serrinha,bahia,56829.0,brazil,br
arapiraca,alagoas,187668.0,brazil,br
paracuru,ceara,21196.0,brazil,br
telemaco borba,parana,58880.0,brazil,br
penedo,alagoas,42097.0,brazil,br
xique-xique,bahia,35433.0,brazil,br
barra mansa,rio de janeiro,169386.0,brazil,br
alagoinhas,bahia,124070.0,brazil,br
remanso,bahia,37945.0,brazil,br
maceio,alagoas,1186000.0,brazil,br
frutal,minas gerais,40931.0,brazil,br
irece,bahia,63626.0,brazil,br
pontes e lacerda,mato grosso,29381.0,brazil,br
volta redonda,rio de janeiro,456362.0,brazil,br
senhor do bonfim,bahia,48471.0,brazil,br
garanhuns,pernambuco,110085.0,brazil,br
rio largo,alagoas,158545.0,brazil,br
caninde,ceara,42720.0,brazil,br
feira de santana,bahia,481911.0,brazil,br
paranagua,parana,141013.0,brazil,br
mineiros,goias,38951.0,brazil,br
crato,ceara,273883.0,brazil,br
juazeiro do norte,ceara,225230.0,brazil,br
jatai,goias,76547.0,brazil,br
canavieiras,bahia,26375.0,brazil,br
rondonopolis,mato grosso,152912.0,brazil,br
paranaiba,mato grosso do sul,32217.0,brazil,br
sao jose dos pinhais,parana,665063.0,brazil,br
rio verde,goias,48318.0,brazil,br
natal,rio grande do norte,1088000.0,brazil,br
joao pessoa,paraiba,956000.0,brazil,br
goiana,pernambuco,71549.0,brazil,br
apodi,rio grande do norte,16757.0,brazil,br
mato grosso,mato grosso,1612.0,brazil,br
itambe,bahia,23558.0,brazil,br
vitoria da conquista,bahia,308204.0,brazil,br
barreiras,bahia,158292.0,brazil,br
januaria,minas gerais,34811.0,brazil,br
ubaitaba,bahia,28375.0,brazil,br
jaguaquara,bahia,41498.0,brazil,br
jequie,bahia,135574.0,brazil,br
janauba,minas gerais,56572.0,brazil,br
santa maria da vitoria,bahia,23488.0,brazil,br
guanambi,bahia,58877.0,brazil,br
registro,sao paulo,53273.0,brazil,br
iguape,sao paulo,23784.0,brazil,br
ilheus,bahia,230622.0,brazil,br
itabuna,bahia,221938.0,brazil,br
ipora,goias,28254.0,brazil,br
iturama,minas gerais,29805.0,brazil,br
caico,rio grande do norte,54934.0,brazil,br
valenca,bahia,63231.0,brazil,br
caruaru,pernambuco,242094.0,brazil,br
campina grande,paraiba,417261.0,brazil,br
nova cruz,rio grande do norte,23166.0,brazil,br
fortaleza,ceara,3602319.0,brazil,br
itapetinga,bahia,59721.0,brazil,br
russas,ceara,39465.0,brazil,br
patos,paraiba,92575.0,brazil,br
pindamonhangaba,sao paulo,132218.0,brazil,br
ipu,ceara,26678.0,brazil,br
itapeva,sao paulo,62957.0,brazil,br
itapetininga,sao paulo,126243.0,brazil,br
itu,sao paulo,320170.0,brazil,br
campo maior,piaui,31739.0,brazil,br
picos,piaui,57495.0,brazil,br
piripiri,piaui,44864.0,brazil,br
campinas,sao paulo,2791000.0,brazil,br
catanduva,sao paulo,109612.0,brazil,br
piracicaba,sao paulo,342209.0,brazil,br
pirassununga,sao paulo,60413.0,brazil,br
timon,maranhao,203157.0,brazil,br
teresina,piaui,907000.0,brazil,br
canela,rio grande do sul,60806.0,brazil,br
barra do bugres,mato grosso,31311.0,brazil,br
governador valadares,minas gerais,250878.0,brazil,br
guanhaes,minas gerais,23727.0,brazil,br
salgueiro,pernambuco,42152.0,brazil,br
linhares,espirito santo,105075.0,brazil,br
blumenau,santa catarina,293949.0,brazil,br
santa cruz cabralia,bahia,19545.0,brazil,br
sao jose de ribamar,maranhao,55265.0,brazil,br
sao mateus,espirito santo,77117.0,brazil,br
sao luis,maranhao,1038000.0,brazil,br
rosario,maranhao,6798.0,brazil,br
porto seguro,bahia,123173.0,brazil,br
nanuque,minas gerais,37824.0,brazil,br
alvorada,tocantins,10232.0,brazil,br
ipatinga,minas gerais,407894.0,brazil,br
nova lima,minas gerais,88399.0,brazil,br
diamantina,minas gerais,37343.0,brazil,br
itapecuru mirim,maranhao,34943.0,brazil,br
bocaiuva,minas gerais,32114.0,brazil,br
nova vicosa,bahia,55980.0,brazil,br
itamaraju,bahia,47628.0,brazil,br
montes claros,minas gerais,332379.0,brazil,br
caratinga,minas gerais,60066.0,brazil,br
uba,minas gerais,97828.0,brazil,br
alta floresta,mato grosso,40466.0,brazil,br
ponte nova,minas gerais,48187.0,brazil,br
castanhal,para,137406.0,brazil,br
conselheiro lafaiete,minas gerais,111596.0,brazil,br
juiz de fora,minas gerais,470193.0,brazil,br
leopoldina,minas gerais,46742.0,brazil,br
cachoeiro de itapemirim,espirito santo,187019.0,brazil,br
barbacena,minas gerais,122211.0,brazil,br
brusque,santa catarina,88284.0,brazil,br
florianopolis,santa catarina,1023000.0,brazil,br
porto nacional,tocantins,9129.0,brazil,br
principe da beira,rondonia,956.0,brazil,br
itajai,santa catarina,327126.0,brazil,br
belem,para,2167000.0,brazil,br
palmas,tocantins,235315.0,brazil,br
xinguara,para,4047.0,brazil,br
braganca,para,57163.0,brazil,br
vitoria,espirito santo,1704000.0,brazil,br
parintins,amazonas,64428.0,brazil,br
viseu,para,18958.0,brazil,br
colider,mato grosso,27139.0,brazil,br
sinop,mato grosso,8961.0,brazil,br
cabo frio,rio de janeiro,261721.0,brazil,br
campos,rio de janeiro,387417.0,brazil,br
petrolina,pernambuco,260985.0,brazil,br
juazeiro,bahia,95132.0,brazil,br
brumado,bahia,41989.0,brazil,br
osorio,rio grande do sul,34628.0,brazil,br
petropolis,rio de janeiro,286071.0,brazil,br
rio de janeiro,rio de janeiro,11748000.0,brazil,br
breves,para,47164.0,brazil,br
nova friburgo,rio de janeiro,171991.0,brazil,br
jaboticabal,sao paulo,69394.0,brazil,br
lajes,santa catarina,164676.0,brazil,br
araguaina,tocantins,50444.0,brazil,br
maraba,para,166182.0,brazil,br
itupiranga,para,21301.0,brazil,br
barras,piaui,21597.0,brazil,br
rolim de moura,rondonia,24516.0,brazil,br
sao jose dos campos,sao paulo,753769.0,brazil,br
gurupi,tocantins,64789.0,brazil,br
itaberaba,bahia,47301.0,brazil,br
macae,rio de janeiro,143029.0,brazil,br
miracema,rio de janeiro,26684.0,brazil,br
niteroi,rio de janeiro,1500513.0,brazil,br
marilia,sao paulo,212218.0,brazil,br
franca,sao paulo,305041.0,brazil,br
maues,amazonas,32561.0,brazil,br
sao carlos,sao paulo,205035.0,brazil,br
guaratingueta,sao paulo,203580.0,brazil,br
santarem,para,230428.0,brazil,br
garca,sao paulo,41302.0,brazil,br
ourinhos,sao paulo,97799.0,brazil,br
jau,sao paulo,119206.0,brazil,br
tatui,sao paulo,93580.0,brazil,br
taubate,sao paulo,403560.0,brazil,br
rio claro,sao paulo,180147.0,brazil,br
santos,sao paulo,1709000.0,brazil,br
sao joao da boa vista,sao paulo,76540.0,brazil,br
barra do garcas,mato grosso,52398.0,brazil,br
sao jose do rio preto,sao paulo,374699.0,brazil,br
jundiai,sao paulo,505548.0,brazil,br
coari,amazonas,53305.0,brazil,br
ribeirao preto,sao paulo,551267.0,brazil,br
limeira,sao paulo,289665.0,brazil,br
novo horizonte,sao paulo,30158.0,brazil,br
abaetetuba,para,79420.0,brazil,br
tocantinopolis,tocantins,8750.0,brazil,br
amapa,amapa,1947.0,brazil,br
vila velha,amapa,1209091.0,brazil,br
sao gabriel da cachoeira,amazonas,15231.0,brazil,br
tefe,amazonas,51437.0,brazil,br
fonte boa,amazonas,16060.0,brazil,br
imperatriz,maranhao,218106.0,brazil,br
niquelandia,goias,27541.0,brazil,br
goianesia,goias,47883.0,brazil,br
ceres,goias,18759.0,brazil,br
portel,para,21315.0,brazil,br
canoinhas,santa catarina,41498.0,brazil,br
altamira,para,70888.0,brazil,br
boa vista,roraima,235150.0,brazil,br
sao paulo,sao paulo,18845000.0,brazil,br
macapa,amapa,499166.0,brazil,br
itacoatiara,amazonas,51509.0,brazil,br
alenquer,para,26290.0,brazil,br
porto santana,amapa,83927.0,brazil,br
barcelos,amazonas,12584.0,brazil,br
tonantins,amazonas,4561.0,brazil,br
imbituba,santa catarina,43450.0,brazil,br
balsas,maranhao,68056.0,brazil,br
eirunepe,amazonas,21750.0,brazil,br
porto velho,rondonia,306180.0,brazil,br
nassau,,227940.0,bahamas,bf
freeport,city of freeport,25383.0,bahamas,bf
mongar,mongar,0,bhutan,bt
pemagatshel,pemagatshel,0,bhutan,bt
samdrup jongkhar,samdrup jongkhar,0,bhutan,bt
gasa,gasa,0,bhutan,bt
thimphu,thimphu,98676.0,bhutan,bt
trashigang,trashigang,0,bhutan,bt
lhuentse,lhuentse,0,bhutan,bt
trashi yangtse,trashi yangtse,0,bhutan,bt
wangdue prodrang,wangdue phodrang,5000.0,bhutan,bt
punakha,punakha,5000.0,bhutan,bt
haa,haa,0,bhutan,bt
trongsa,trongsa,0,bhutan,bt
zhemgang,zhemgang,0,bhutan,bt
jakar,bumthang,0,bhutan,bt
sarpang,sarpang,0,bhutan,bt
tsirang,tsirang,0,bhutan,bt
paro,paro,15000.0,bhutan,bt
samtse,samtse,0,bhutan,bt
daga,dagana,0,bhutan,bt
tsimasham,chhukha,0,bhutan,bt
mohembo,,757.0,botswana,bw
ghanzi,ghanzi,6306.0,botswana,bw
nokaneng,,1763.0,botswana,bw
lokhwabe,,1473.0,botswana,bw
lehututu,,1942.0,botswana,bw
tshabong,kgalagadi,9679.0,botswana,bw
tsau,,1409.0,botswana,bw
mochudi,kgatleng,39700.0,botswana,bw
nata,,4794.0,botswana,bw
maun,north west,49945.0,botswana,bw
serowe,central,48573.0,botswana,bw
kanye,southern,46831.0,botswana,bw
mahalapye,central,50744.0,botswana,bw
palapye,central,30650.0,botswana,bw
molepolole,kweneng,63248.0,botswana,bw
mopipi,central,3301.0,botswana,bw
kasane,chobe,9250.0,botswana,bw
sowa town,sowa town,0,botswana,bw
ramotswa,south east,0,botswana,bw
masunga,north east,0,botswana,bw
gaborone,gaborone,208411.0,botswana,bw
jwaneng,jwaneng,0,botswana,bw
lobatse,lobatse,69804.0,botswana,bw
selibe phikwe,selibe phikwe,0,botswana,bw
francistown,francistown,89979.0,botswana,bw
minsk,,1805000.0,belarus,by
brest,brestskaya voblasts ,300715.0,belarus,by
lida,hrodzyenskaya voblasts ,100216.0,belarus,by
baranavichy,brestskaya voblasts ,168772.0,belarus,by
mazyr,homyel skaya voblasts ,112137.0,belarus,by
hrodna,hrodzyenskaya voblasts ,317365.0,belarus,by
pinsk,brestskaya voblasts ,130777.0,belarus,by
maladzyechna,minskaya voblasts ,101300.0,belarus,by
barysaw,minskaya voblasts ,155389.0,belarus,by
polatsk,vitsyebskaya voblasts ,82258.0,belarus,by
orsha,vitsyebskaya voblasts ,135206.0,belarus,by
babruysk,mahilyowskaya voblasts ,220517.0,belarus,by
homyel,homyel skaya voblasts ,480951.0,belarus,by
mahilyow,mahilyowskaya voblasts ,369200.0,belarus,by
vitsyebsk,vitsyebskaya voblasts ,342700.0,belarus,by
belmopan,cayo,15220.0,belize,bz
corozal,corozal,8724.0,belize,bz
belize city,belize,63028.0,belize,bz
dangriga,stann creek,10750.0,belize,bz
orange walk,orange walk,20835.0,belize,bz
punta gorda,toledo,7748.0,belize,bz
el cayo,cayo,16977.0,belize,bz
selkirk,manitoba,9986.0,canada,ca
trepassey,newfoundland and labrador,398.0,canada,ca
schefferville,quebec,471.0,canada,ca
whitehorse,yukon,23276.0,canada,ca
trout river,newfoundland and labrador,452.0,canada,ca
yorkton,saskatchewan,15172.0,canada,ca
antigonish,nova scotia,6739.0,canada,ca
gander,newfoundland and labrador,3345.0,canada,ca
berens river,manitoba,892.0,canada,ca
port-menier,quebec,263.0,canada,ca
wetaskiwin,alberta,11823.0,canada,ca
shamattawa,manitoba,870.0,canada,ca
steinbach,manitoba,9729.0,canada,ca
thunder bay,ontario,99334.0,canada,ca
oshawa,ontario,450963.0,canada,ca
chicoutimi,quebec,53940.0,canada,ca
melville,saskatchewan,4279.0,canada,ca
brooks,alberta,14163.0,canada,ca
dauphin,manitoba,9077.0,canada,ca
smithers,british columbia,6245.0,canada,ca
terrace,british columbia,19443.0,canada,ca
lutselke,northwest territories,102.0,canada,ca
resolute,nunavut,250.0,canada,ca
quesnel,british columbia,13788.0,canada,ca
island lake,manitoba,10.0,canada,ca
halifax,nova scotia,359111.0,canada,ca
watson lake,yukon,802.0,canada,ca
sydney,nova scotia,37538.0,canada,ca
dawson creek,british columbia,10802.0,canada,ca
uranium city,saskatchewan,89.0,canada,ca
timmins,ontario,34974.0,canada,ca
saskatoon,saskatchewan,198958.0,canada,ca
iqaluit,nunavut,6124.0,canada,ca
alert,nunavut,125.0,canada,ca
thessalon,ontario,1464.0,canada,ca
yellowknife,northwest territories,19234.0,canada,ca
camrose,alberta,15808.0,canada,ca
campbell river,british columbia,33430.0,canada,ca
revelstoke,british columbia,7668.0,canada,ca
meadow lake,saskatchewan,5882.0,canada,ca
atikokan,ontario,3625.0,canada,ca
creston,british columbia,4816.0,canada,ca
gillam,manitoba,1281.0,canada,ca
cranbrook,british columbia,18610.0,canada,ca
little current,ontario,1595.0,canada,ca
calgary,alberta,1110000.0,canada,ca
big beaver house,ontario,10.0,canada,ca
parry sound,ontario,7105.0,canada,ca
kamloops,british columbia,68714.0,canada,ca
dolbeau,quebec,13337.0,canada,ca
st. john s,newfoundland and labrador,131469.0,canada,ca
lansdowne house,ontario,120.0,canada,ca
paulatuk,northwest territories,294.0,canada,ca
attawapiskat,ontario,1802.0,canada,ca
rimouski,quebec,35584.0,canada,ca
grand prairie,alberta,41462.0,canada,ca
la sarre,quebec,7206.0,canada,ca
mingan,quebec,588.0,canada,ca
prince albert,saskatchewan,34609.0,canada,ca
moose jaw,saskatchewan,32166.0,canada,ca
powell river,british columbia,12779.0,canada,ca
pangnirtung,nunavut,1320.0,canada,ca
nelson,british columbia,11779.0,canada,ca
peace river,alberta,5340.0,canada,ca
cobalt,ontario,1372.0,canada,ca
new glasgow,nova scotia,20322.0,canada,ca
arctic bay,nunavut,604.0,canada,ca
burwash landing,yukon,73.0,canada,ca
saint-georges,quebec,26149.0,canada,ca
vancouver,british columbia,2313328.0,canada,ca
medicine hat,alberta,63138.0,canada,ca
port hope simpson,newfoundland and labrador,197.0,canada,ca
deer lake,newfoundland and labrador,4163.0,canada,ca
vegreville,alberta,5813.0,canada,ca
bella bella,british columbia,1400.0,canada,ca
rankin inlet,nunavut,2472.0,canada,ca
owen sound,ontario,22625.0,canada,ca
lac la biche,alberta,2986.0,canada,ca
hopedale,newfoundland and labrador,442.0,canada,ca
norway house,manitoba,6000.0,canada,ca
coral harbour,nunavut,834.0,canada,ca
kugluktuk,nunavut,1302.0,canada,ca
norman wells,northwest territories,1027.0,canada,ca
fort resolution,northwest territories,448.0,canada,ca
fort mcpherson,northwest territories,1069.0,canada,ca
forteau,newfoundland and labrador,448.0,canada,ca
kuujjuaq,quebec,1273.0,canada,ca
cape dorset,nunavut,1326.0,canada,ca
cartwright,newfoundland and labrador,505.0,canada,ca
flin flon,manitoba,6393.0,canada,ca
holman,northwest territories,500.0,canada,ca
pembroke,ontario,15551.0,canada,ca
baker lake,nunavut,1584.0,canada,ca
moosonee,ontario,1725.0,canada,ca
dryden,ontario,7862.0,canada,ca
corner brook,newfoundland and labrador,20791.0,canada,ca
kelowna,british columbia,125109.0,canada,ca
fort smith,northwest territories,518.0,canada,ca
fort severn,ontario,125.0,canada,ca
mont-laurier,quebec,11642.0,canada,ca
